YEAR	MONTH	F SCALE	FATALITIES	LENGTH (MI)	WIDTH (YD)
1988	10	0	0	0.2	10
1988	10	0	0	0.2	10
1988	10	1	0	0.2	10
1988	10	1	0	1	73
1988	10	0	0	0.2	23
1988	10	0	0	0.5	60
1988	10	1	0	1	60
1988	10	0	0	1	30
1988	10	0	0	3	10
1988	10	2	0	6	40
1988	10	0	0	0.2	10
1988	10	1	0	4	30
1988	10	2	0	3.5	200
1988	10	2	0	0.5	100
1988	10	1	0	1	30
1988	10	0	0	0.3	20
1988	10	1	0	0.5	40
1988	10	1	0	0.5	40
1988	10	0	0	0.3	30
1988	11	1	0	1	50
1988	11	1	0	0.2	10
1988	11	1	0	0.2	10
1988	11	2	0	1.5	400
1988	11	1	0	1	40
1988	11	3	0	12	150
1988	11	1	0	2	100
1988	11	1	0	5	100
1988	11	1	0	6	50
1988	11	3	0	7	200
1988	11	2	0	13	73
1988	11	3	0	60	200
1988	11	0	0	0.3	200
1988	11	1	0	2	73
1988	11	1	0	2	70
1988	11	1	0	4	100
1988	11	1	0	0.5	30
1988	11	2	0	12	200
1988	11	3	0	8	200
1988	11	1	0	0.3	50
1988	11	1	0	4	40
1988	11	1	0	1	30
1988	11	2	1	8	50
1988	11	0	0	1	30
1988	11	1	0	1	30
1988	11	2	0	2	50
1988	11	1	0	1.5	20
1988	11	1	0	1	20
1988	11	1	0	0.2	30
1988	11	1	0	3	50
1988	11	1	0	0.3	123
1988	11	1	0	0.5	50
1988	11	1	0	4	40
1988	11	0	0	0.1	23
1988	11	1	0	3	50
1988	11	1	0	0.1	20
1988	11	2	0	5	70
1988	11	2	0	7.5	50
1988	11	0	0	0.1	20
1988	11	0	0	0.1	20
1988	11	1	0	0.5	40
1988	11	0	0	0.5	50
1988	11	2	1	28	23
1988	11	1	0	1	50
1988	11	0	0	0.2	10
1988	11	2	0	4	60
1988	11	1	0	0.5	50
1988	11	1	0	0.5	50
1988	11	1	0	0.5	30
1988	11	1	0	21	30
1988	11	1	0	0.2	10
1988	11	1	0	0.2	10
1988	11	1	0	0.5	30
1988	11	1	0	0.5	30
1988	11	0	0	0.5	30
1988	11	1	0	19	50
1988	11	2	0	16	150
1988	11	0	0	0.5	20
1988	11	1	0	1	20
1988	11	2	0	6	63
1988	11	1	0	9	100
1988	11	2	0	3	50
1988	11	3	1	29	400
1988	11	2	0	13	400
1988	11	2	0	27	400
1988	11	1	0	0.5	50
1988	11	3	0	1	200
1988	11	1	0	10	300
1988	11	1	0	24	73
1988	11	2	0	11	63
1988	11	1	0	0.2	50
1988	11	0	0	0.2	20
1988	11	2	0	0.1	50
1988	11	2	5	49	250
1988	11	2	0	0.4	50
1988	11	3	0	9	200
1988	11	1	0	0.1	50
1988	11	2	0	9	50
1988	11	1	0	2	120
1988	11	1	0	2	43
1988	11	1	0	0.2	10
1988	11	1	0	0.2	10
1988	11	1	0	0.2	10
1988	11	1	0	0.2	10
1988	11	1	0	2.5	123
1988	11	1	0	0.2	10
1988	11	0	0	0.2	10
1988	11	1	0	0.3	40
1988	11	1	0	0.4	50
1988	11	3	0	4	100
1988	11	1	0	1	50
1988	11	1	0	6	60
1988	11	2	0	12	90
1988	11	1	0	1.5	50
1988	11	2	0	12	90
1988	11	2	0	7	120
1988	11	3	2	12.5	120
1988	11	1	0	0.2	30
1988	11	3	0	0.5	400
1988	11	0	0	1	30
1988	11	0	0	1	30
1988	11	1	0	1.5	70
1988	11	1	0	3	300
1988	11	1	0	0.3	50
1988	11	1	0	0.3	73
1988	11	1	0	0.2	10
1988	11	1	0	0.2	23
1988	11	2	0	2	40
1988	11	1	0	0.2	33
1988	11	1	0	0.2	10
1988	11	2	0	9	600
1988	11	1	0	5	70
1988	11	1	0	2.5	63
1988	11	0	0	0.3	13
1988	11	4	4	83	400
1988	11	1	0	3	53
1988	11	2	0	3	100
1988	11	2	0	12	200
1988	11	1	0	4	50
1988	11	1	0	30	100
1988	11	0	0	1	50
1988	12	0	0	1	30
1988	12	0	0	1	30
1988	12	1	0	1	50
1988	12	1	0	0.8	40
1988	12	1	0	5	60
1988	12	1	0	5	40
1988	12	1	0	11	50
1988	12	4	1	6	150
1988	12	1	0	1.5	40
1988	12	1	0	1	30
1988	12	2	0	18	73
1988	12	1	0	7	70
1988	12	1	0	2	50
1988	12	1	0	3	100
1988	12	2	0	5	73
1988	12	2	0	10	73
1988	12	1	0	0.3	30
1988	12	1	0	1.5	70
1988	12	1	0	4	73
1988	12	1	0	3	100
1989	1	0	0	0.5	20
1989	1	0	0	0.5	20
1989	1	2	0	27	100
1989	1	0	0	0.1	30
1989	1	1	0	0.5	50
1989	1	4	0	19	200
1989	1	1	0	4.5	50
1989	1	2	0	4	100
1989	1	1	0	2	60
1989	1	1	0	0.2	23
1989	1	0	0	0.5	30
1989	1	1	0	0.5	73
1989	1	0	0	0.2	10
1989	1	0	0	0.2	10
1989	2	0	0	0.2	10
1989	2	1	0	1.5	33
1989	2	1	0	7	43
1989	2	1	0	3	40
1989	2	1	0	7	100
1989	2	1	0	9.5	120
1989	2	2	0	9	440
1989	2	2	0	10	440
1989	2	2	0	2.5	100
1989	2	2	0	5	200
1989	2	1	0	8	80
1989	2	1	0	5	60
1989	2	1	0	0.5	50
1989	2	1	0	0.2	10
1989	2	0	0	0.2	20
1989	2	0	0	1	130
1989	2	1	0	2	100
1989	2	1	0	0.5	20
1989	3	0	0	0.1	10
1989	3	1	0	0.2	10
1989	3	1	0	3	50
1989	3	1	0	11	70
1989	3	3	0	11	350
1989	3	1	0	5	60
1989	3	1	0	1	60
1989	3	1	0	0.7	40
1989	3	0	0	0.3	20
1989	3	1	0	3.7	100
1989	3	2	0	20	100
1989	3	1	0	5	200
1989	3	2	1	45.5	167
1989	3	1	0	1.9	50
1989	3	3	0	14	120
1989	3	0	0	0.5	10
1989	3	0	0	0.3	50
1989	3	1	0	0.2	50
1989	3	1	0	6.5	50
1989	3	1	0	1	10
1989	3	2	0	0.2	100
1989	3	0	0	0.2	23
1989	3	0	0	0.5	50
1989	3	0	0	0.5	100
1989	3	1	0	12	10
1989	3	0	0	0.2	10
1989	3	0	0	1	60
1989	3	0	0	0.2	10
1989	3	0	0	0.2	100
1989	3	0	0	0.2	10
1989	3	0	0	0.2	10
1989	3	0	0	0.2	10
1989	3	1	0	1	33
1989	3	1	0	3	50
1989	3	1	0	1.5	70
1989	3	2	0	7	50
1989	3	1	0	0.3	30
1989	3	1	0	0.2	30
1989	3	2	0	22	100
1989	3	1	0	3	150
1989	3	1	0	7	100
1989	3	0	0	0.2	23
1989	3	0	0	0.2	23
1989	4	0	0	0.1	20
1989	4	1	0	0.2	50
1989	4	1	0	0.6	73
1989	4	3	0	3.1	100
1989	4	1	0	0.6	50
1989	4	0	0	0.2	350
1989	4	1	0	0.5	50
1989	4	1	0	0.7	50
1989	4	1	0	2	50
1989	4	0	0	0.2	50
1989	4	1	0	0.7	50
1989	4	1	0	0.1	20
1989	4	0	0	0.2	50
1989	4	0	0	0.2	50
1989	4	1	0	12	100
1989	4	2	0	10	100
1989	4	0	0	0.2	40
1989	4	2	0	3.5	100
1989	4	1	0	4	100
1989	4	1	0	2	50
1989	4	0	0	0.5	40
1989	4	1	0	0.5	50
1989	4	1	0	1	70
1989	4	0	0	0.3	50
1989	4	2	0	4	150
1989	4	1	0	13	150
1989	4	2	0	3	150
1989	4	2	0	6	150
1989	4	1	0	0.3	13
1989	4	2	0	8	50
1989	4	0	0	0.2	10
1989	4	2	0	6	50
1989	4	2	0	7.5	50
1989	4	2	0	9	100
1989	4	2	0	3.3	50
1989	4	2	0	5	50
1989	4	2	0	5	73
1989	4	2	0	2	73
1989	4	1	0	8	50
1989	4	0	0	0.3	23
1989	4	0	0	0.2	10
1989	4	0	0	0.2	10
1989	4	0	0	0.2	33
1989	4	0	0	0.2	30
1989	4	0	0	0.2	40
1989	4	0	0	0.1	23
1989	4	1	0	0.2	70
1989	4	0	0	0.1	23
1989	4	0	0	0.1	23
1989	4	1	0	0.3	70
1989	4	0	0	0.1	23
1989	4	1	0	0.1	50
1989	4	0	0	0.1	23
1989	4	0	0	0.1	23
1989	4	0	0	0.1	23
1989	4	1	0	0.3	70
1989	4	0	0	0.1	23
1989	4	0	0	0.1	23
1989	4	1	0	0.1	50
1989	4	1	0	0.1	50
1989	4	1	0	0.8	40
1989	4	2	0	5	123
1989	4	0	0	0.1	20
1989	4	1	0	0.1	10
1989	4	1	0	1	70
1989	4	1	0	6	40
1989	4	0	0	0.3	20
1989	4	2	0	18	60
1989	4	1	0	0.5	50
1989	4	0	0	0.1	20
1989	4	0	0	3.8	60
1989	4	0	0	0.4	30
1989	4	0	0	0.1	30
1989	4	0	0	0.1	30
1989	4	1	0	0.2	50
1989	4	1	0	15	60
1989	4	1	0	8	80
1989	4	0	0	0.5	50
1989	4	0	0	0.5	50
1989	4	1	0	0.2	30
1989	4	0	0	0.3	40
1989	4	0	0	0.2	20
1989	5	2	0	2	100
1989	5	0	0	0.2	10
1989	5	0	0	0.4	50
1989	5	1	0	1	150
1989	5	1	0	0.8	23
1989	5	1	0	1	100
1989	5	1	0	1	100
1989	5	0	0	0.2	10
1989	5	2	0	4	50
1989	5	1	0	0.9	100
1989	5	2	0	5	50
1989	5	1	0	0.5	40
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	0	0	0.2	10
1989	5	0	0	0.3	13
1989	5	0	0	0.2	10
1989	5	1	0	0.5	30
1989	5	1	0	1.5	150
1989	5	1	0	0.5	30
1989	5	1	0	0.5	30
1989	5	0	0	1	40
1989	5	0	0	1	40
1989	5	0	0	2	50
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	2	0	3.5	500
1989	5	1	0	8	40
1989	5	1	0	0.4	30
1989	5	1	0	0.3	30
1989	5	1	0	0.3	30
1989	5	2	0	1	40
1989	5	1	0	1	200
1989	5	1	0	2.1	30
1989	5	2	0	10.5	300
1989	5	4	2	15	700
1989	5	4	4	14	800
1989	5	2	0	8.7	100
1989	5	2	0	15	73
1989	5	2	0	0.5	100
1989	5	3	0	10.5	200
1989	5	1	0	0.3	30
1989	5	4	1	13	500
1989	5	1	0	2.5	40
1989	5	2	0	5.5	100
1989	5	1	0	4.6	300
1989	5	1	0	2	440
1989	5	1	0	2	10
1989	5	2	0	5	50
1989	5	0	0	0.2	10
1989	5	1	0	1	40
1989	5	1	0	1.5	60
1989	5	1	0	10	50
1989	5	0	0	0.2	10
1989	5	0	0	0.5	40
1989	5	0	0	0.2	10
1989	5	1	0	5	23
1989	5	1	0	1	23
1989	5	1	0	0.5	23
1989	5	0	0	0.5	50
1989	5	0	0	0.5	50
1989	5	1	0	0.5	50
1989	5	2	0	7	200
1989	5	0	0	2	60
1989	5	0	0	0.2	10
1989	5	1	0	3	100
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	2	0	1.5	150
1989	5	1	0	0.2	10
1989	5	1	0	0.5	33
1989	5	2	0	6	600
1989	5	0	0	2	100
1989	5	1	0	2	100
1989	5	1	0	0.5	150
1989	5	2	0	1	100
1989	5	0	0	0.2	10
1989	5	0	0	0.2	10
1989	5	1	0	6	100
1989	5	1	0	5.5	80
1989	5	1	0	10	50
1989	5	2	0	7	90
1989	5	0	0	1	50
1989	5	1	0	2	100
1989	5	1	0	4	210
1989	5	1	0	3	110
1989	5	0	0	1.5	90
1989	5	1	0	6	100
1989	5	0	0	10	50
1989	5	1	0	1	100
1989	5	1	0	0.2	10
1989	5	1	0	3	80
1989	5	0	0	1.5	60
1989	5	2	0	10	300
1989	5	0	0	3	50
1989	5	0	0	1	40
1989	5	0	0	0.1	40
1989	5	1	0	0.2	110
1989	5	1	0	0.5	73
1989	5	1	0	0.5	73
1989	5	1	0	2.5	73
1989	5	1	0	8	200
1989	5	4	0	17	300
1989	5	1	0	2.5	60
1989	5	0	0	0.2	10
1989	5	0	0	0.2	40
1989	5	3	1	3	1700
1989	5	2	0	2	100
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	0.2	10
1989	5	1	0	6	100
1989	5	1	0	0.5	50
1989	5	1	0	5	50
1989	5	2	0	31	400
1989	5	1	0	2	40
1989	5	1	0	6	200
1989	5	1	0	0.2	10
1989	5	1	0	0.5	30
1989	5	1	0	0.5	30
1989	5	2	0	3	150
1989	5	2	0	1	40
1989	5	1	0	0.4	30
1989	5	1	0	0.4	30
1989	5	1	0	3.2	100
1989	5	1	0	0.4	30
1989	5	0	0	0.3	10
1989	5	0	0	0.3	10
1989	5	1	0	2.7	50
1989	5	1	0	0.5	30
1989	5	0	0	0.2	10
1989	5	1	0	0.3	30
1989	5	2	0	5	50
1989	5	1	0	1	40
1989	5	1	0	0.5	30
1989	5	0	0	0.1	30
1989	5	2	0	0.7	120
1989	5	0	0	0.3	20
1989	5	1	0	1	30
1989	5	1	0	0.2	20
1989	5	1	0	0.5	30
1989	5	1	0	1	30
1989	5	1	0	2.5	40
1989	5	1	0	3.5	40
1989	5	2	0	3.3	40
1989	5	1	0	1	30
1989	5	1	0	0.5	30
1989	5	2	0	8	90
1989	5	0	0	0.2	10
1989	5	0	0	0.4	30
1989	5	0	0	0.5	17
1989	5	1	0	0.2	10
1989	5	1	0	0.3	20
1989	5	1	0	1	30
1989	5	0	0	0.5	50
1989	5	1	0	1	30
1989	5	2	0	1	30
1989	5	1	0	3	40
1989	5	2	0	5	50
1989	5	0	0	0.2	40
1989	5	2	1	9	100
1989	5	1	0	0.2	30
1989	5	0	0	1	50
1989	5	0	0	0.1	13
1989	5	0	0	0.2	10
1989	5	1	0	6	40
1989	5	0	0	0.2	10
1989	5	0	0	0.1	10
1989	5	0	0	0.3	13
1989	5	4	0	49	1760
1989	5	4	0	66	150
1989	5	0	0	0.5	50
1989	5	0	0	0.1	10
1989	5	0	0	0.1	10
1989	5	0	0	0.1	10
1989	5	0	0	0.3	13
1989	5	0	0	0.1	10
1989	5	1	0	0.1	20
1989	5	0	0	0.1	23
1989	5	2	0	2.5	73
1989	5	0	0	0.1	50
1989	5	1	0	1	50
1989	5	1	0	2	20
1989	5	0	0	0.2	50
1989	5	1	0	10	33
1989	5	1	0	1.2	50
1989	5	0	0	0.3	23
1989	5	1	0	0.3	50
1989	5	0	0	0.2	50
1989	5	0	0	0.2	50
1989	5	0	0	1	60
1989	5	1	0	1.5	73
1989	5	1	0	2.2	73
1989	5	0	0	0.1	23
1989	5	1	0	0.6	50
1989	5	1	0	0.8	30
1989	5	1	0	2.5	50
1989	5	0	0	1	50
1989	5	1	0	0.2	50
1989	5	1	0	5	300
1989	5	0	0	4	100
1989	5	0	0	0.2	50
1989	5	1	0	5	50
1989	5	1	0	0.5	50
1989	5	1	0	0.5	50
1989	5	1	0	0.8	50
1989	5	1	0	10	40
1989	5	0	0	0.1	200
1989	5	0	0	0.1	30
1989	5	0	0	0.2	13
1989	5	0	0	0.2	13
1989	5	0	0	0.1	10
1989	5	0	0	0.2	10
1989	5	0	0	0.5	50
1989	5	0	0	0.5	50
1989	5	0	0	0.5	100
1989	5	0	0	0.5	100
1989	5	2	0	1	50
1989	5	2	0	10.2	100
1989	5	1	0	8	60
1989	5	1	0	10.3	60
1989	5	4	0	11	200
1989	5	0	0	0.1	13
1989	5	1	0	11.7	50
1989	5	0	0	1	30
1989	6	1	0	8	50
1989	6	0	0	1	60
1989	6	1	0	5	50
1989	6	0	0	1.5	40
1989	6	1	0	5	50
1989	6	0	0	1.5	70
1989	6	0	0	2	100
1989	6	1	0	4.5	150
1989	6	1	0	2.5	100
1989	6	1	0	0.5	23
1989	6	1	0	3	150
1989	6	0	0	8	23
1989	6	0	0	0.1	20
1989	6	0	0	0.5	23
1989	6	0	0	0.1	30
1989	6	0	0	0.1	50
1989	6	0	0	0.1	30
1989	6	0	0	0.2	10
1989	6	0	0	1	80
1989	6	0	0	3	13
1989	6	0	0	3	100
1989	6	0	0	3.5	120
1989	6	0	0	1	10
1989	6	0	0	1	10
1989	6	0	0	0.2	40
1989	6	0	0	0.2	30
1989	6	0	0	4	20
1989	6	1	0	1	50
1989	6	1	0	7.5	150
1989	6	1	0	0.5	30
1989	6	0	0	0.5	90
1989	6	0	0	0.3	20
1989	6	1	0	5	150
1989	6	1	0	1	50
1989	6	1	0	1	100
1989	6	0	0	4	100
1989	6	0	0	1.5	100
1989	6	0	0	3	120
1989	6	1	0	2.5	27
1989	6	2	0	8	880
1989	6	1	0	8.5	200
1989	6	1	0	4	140
1989	6	0	0	3	100
1989	6	0	0	1.5	60
1989	6	1	0	0.1	20
1989	6	0	0	1.5	50
1989	6	0	0	0.5	17
1989	6	0	0	3	20
1989	6	2	0	7	100
1989	6	1	0	2.5	50
1989	6	0	0	0.9	17
1989	6	1	0	1.5	33
1989	6	0	0	0.9	17
1989	6	1	0	5	73
1989	6	1	0	0.3	30
1989	6	0	0	0.2	10
1989	6	0	0	0.1	10
1989	6	1	0	0.2	10
1989	6	0	0	0.2	10
1989	6	1	0	0.3	73
1989	6	1	0	4	150
1989	6	0	0	0.5	60
1989	6	1	0	2	120
1989	6	0	0	1	90
1989	6	1	0	1	100
1989	6	2	0	2.5	200
1989	6	3	0	12	500
1989	6	1	0	3	100
1989	6	3	0	30	900
1989	6	1	0	2	23
1989	6	1	0	0.2	20
1989	6	0	0	0.1	30
1989	6	0	0	0.2	13
1989	6	0	0	15	20
1989	6	0	0	0.2	13
1989	6	1	0	1	60
1989	6	1	0	1	40
1989	6	0	0	2.9	30
1989	6	1	0	0.2	10
1989	6	2	0	6	80
1989	6	0	0	0.2	10
1989	6	1	0	3	440
1989	6	1	0	0.2	10
1989	6	1	0	0.2	10
1989	6	2	0	12	200
1989	6	0	0	0.2	10
1989	6	1	0	3	447
1989	6	1	0	3	220
1989	6	1	0	3	220
1989	6	1	0	4	220
1989	6	1	0	3	447
1989	6	0	0	0.2	10
1989	6	3	0	6	447
1989	6	0	0	0.1	30
1989	6	0	0	0.2	30
1989	6	0	0	0.1	50
1989	6	1	0	2	40
1989	6	2	0	10	150
1989	6	0	0	1	10
1989	6	0	0	0.2	10
1989	6	1	0	0.5	30
1989	6	2	0	5	77
1989	6	1	0	0.3	40
1989	6	2	2	10	77
1989	6	0	0	0.2	10
1989	6	2	0	9.5	60
1989	6	2	0	4	50
1989	6	1	0	2.5	50
1989	6	1	0	8	77
1989	6	0	0	0.2	10
1989	6	1	0	2	40
1989	6	1	0	5	40
1989	6	1	0	2.5	40
1989	6	1	0	2	20
1989	6	0	0	0.3	10
1989	6	1	0	0.2	10
1989	6	1	0	0.8	70
1989	6	0	0	0.2	10
1989	6	0	0	0.5	50
1989	6	0	0	0.2	10
1989	6	1	0	0.5	50
1989	6	2	3	3	300
1989	6	0	0	0.2	10
1989	6	1	0	0.1	20
1989	6	1	0	1	30
1989	6	0	0	2	23
1989	6	1	0	5	50
1989	6	1	0	1	50
1989	6	0	0	0.3	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.3	23
1989	6	2	0	2	100
1989	6	0	0	0.2	10
1989	6	2	0	2	50
1989	6	0	0	10	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	18	100
1989	6	0	0	7	100
1989	6	1	0	0.2	10
1989	6	1	0	8	50
1989	6	0	0	2	90
1989	6	0	0	0.2	10
1989	6	0	0	3	23
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	4	110
1989	6	1	0	2	60
1989	6	0	0	2.5	110
1989	6	0	0	3	100
1989	6	0	0	4.5	120
1989	6	2	0	1	50
1989	6	0	0	0.2	23
1989	6	1	0	0.2	23
1989	6	0	0	0.9	17
1989	6	0	0	4.5	140
1989	6	1	0	1	50
1989	6	1	0	4	150
1989	6	0	0	1.5	90
1989	6	0	0	0.3	80
1989	6	0	0	0.3	80
1989	6	0	0	3	150
1989	6	1	0	3	80
1989	6	1	0	1	40
1989	6	0	0	0.1	20
1989	6	1	0	7	100
1989	6	0	0	10	20
1989	6	1	0	0.2	10
1989	6	0	0	0.2	10
1989	6	1	0	0.2	30
1989	6	1	0	1	100
1989	6	1	0	2.5	300
1989	6	1	0	2	70
1989	6	0	0	2	100
1989	6	1	0	0.2	20
1989	6	1	0	0.2	50
1989	6	1	0	0.2	50
1989	6	0	0	0.2	50
1989	6	0	0	0.1	23
1989	6	0	0	0.5	50
1989	6	2	0	16	100
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	1	0	1	50
1989	6	1	0	0.1	30
1989	6	1	0	0.5	10
1989	6	1	0	1	30
1989	6	0	0	0.5	20
1989	6	1	0	3	150
1989	6	1	0	1	10
1989	6	1	0	1	50
1989	6	1	0	6	50
1989	6	1	0	1.3	123
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	2	0	2	23
1989	6	1	0	1	23
1989	6	0	0	0.2	10
1989	6	0	0	0.2	10
1989	6	1	0	1.5	73
1989	6	1	0	0.2	40
1989	6	0	0	0.2	40
1989	6	1	0	1	50
1989	6	1	0	7	13
1989	6	1	0	0.5	23
1989	6	0	0	0.2	40
1989	6	0	0	0.1	30
1989	6	0	0	0.1	30
1989	6	0	0	0.1	30
1989	6	1	0	0.5	23
1989	6	0	0	0.5	23
1989	6	1	0	0.1	30
1989	6	1	0	0.2	23
1989	6	3	0	8	123
1989	6	0	0	0.1	30
1989	6	1	0	0.5	30
1989	6	1	0	0.8	30
1989	6	1	0	0.8	50
1989	6	0	0	0.2	20
1989	6	2	0	0.3	73
1989	6	1	0	0.2	50
1989	6	1	0	0.2	30
1989	6	0	0	0.2	10
1989	6	1	0	1.5	40
1989	6	1	0	2	77
1989	6	1	0	0.2	30
1989	6	1	0	0.2	30
1989	6	1	0	0.2	30
1989	6	1	0	0.2	30
1989	6	1	0	1	73
1989	6	0	0	0.1	30
1989	6	1	0	0.1	23
1989	6	0	0	0.1	40
1989	6	0	0	0.2	13
1989	6	1	0	0.2	20
1989	6	1	0	0.2	27
1989	6	1	0	0.2	40
1989	6	0	0	0.1	30
1989	6	1	0	0.2	40
1989	6	0	0	0.1	30
1989	6	1	0	1	30
1989	6	1	0	1.6	13
1989	6	0	0	0.1	30
1989	6	1	0	0.5	40
1989	6	0	0	0.1	23
1989	7	2	0	1	73
1989	7	1	0	1	73
1989	7	0	0	0.1	20
1989	7	0	0	0.2	50
1989	7	1	0	0.2	10
1989	7	0	0	0.2	13
1989	7	0	0	0.2	13
1989	7	0	0	0.2	13
1989	7	1	0	1.7	30
1989	7	4	0	42	1320
1989	7	1	0	0.3	50
1989	7	1	0	0.3	50
1989	7	1	0	0.3	50
1989	7	1	0	0.4	50
1989	7	2	0	10	73
1989	7	0	0	0.1	23
1989	7	2	0	5	100
1989	7	1	0	0.1	23
1989	7	0	0	0.1	23
1989	7	4	0	3	100
1989	7	2	0	0.5	100
1989	7	1	0	4.5	100
1989	7	2	0	0.2	40
1989	7	0	0	3.5	100
1989	7	0	0	4	100
1989	7	0	0	1	30
1989	7	0	0	0.5	23
1989	7	0	0	0.2	13
1989	7	0	0	0.2	50
1989	7	1	0	2	10
1989	7	0	0	0.2	50
1989	7	1	0	1.5	30
1989	7	1	0	0.8	40
1989	7	1	0	0.8	40
1989	7	1	0	0.3	30
1989	7	0	0	0.2	10
1989	7	0	0	0.1	20
1989	7	0	0	0.1	30
1989	7	0	0	0.3	40
1989	7	0	0	0.2	40
1989	7	0	0	0.2	10
1989	7	1	0	0.1	30
1989	7	1	0	1	50
1989	7	0	0	0.1	13
1989	7	0	0	5	23
1989	7	0	0	0.2	10
1989	7	1	0	0.3	30
1989	7	1	0	5	40
1989	7	0	0	0.1	10
1989	7	0	0	0.8	50
1989	7	0	0	0.2	10
1989	7	1	0	0.2	30
1989	7	0	0	2.5	10
1989	7	2	0	1	300
1989	7	0	0	0.1	10
1989	7	1	0	4	50
1989	7	0	0	0.2	20
1989	7	1	0	4	50
1989	7	0	0	0.2	20
1989	8	0	0	0.2	10
1989	8	0	0	0.6	10
1989	8	0	0	5	80
1989	8	0	0	0.5	10
1989	8	0	0	0.2	13
1989	8	1	0	2.5	50
1989	8	1	0	1.5	100
1989	8	0	0	0.2	10
1989	8	1	0	1.5	100
1989	8	1	0	0.2	30
1989	8	0	0	0.2	10
1989	8	0	0	0.2	10
1989	8	0	0	0.2	10
1989	8	1	0	0.2	10
1989	8	1	0	12.7	20
1989	8	0	0	2.5	60
1989	8	0	0	3	90
1989	8	1	0	0.7	33
1989	8	0	0	0.2	10
1989	8	0	0	0.2	10
1989	8	0	0	0.1	50
1989	8	0	0	0.8	50
1989	8	0	0	0.2	10
1989	8	1	0	1	10
1989	8	0	0	0.1	23
1989	8	0	0	0.2	10
1989	8	0	0	0.2	10
1989	8	0	0	0.2	10
1989	8	0	0	0.1	30
1989	8	0	0	0.5	50
1989	8	0	0	0.3	30
1989	8	0	0	0.1	20
1989	8	0	0	0.2	20
1989	8	1	0	5	30
1989	8	0	0	0.1	30
1989	8	0	0	0.1	20
1989	9	0	0	0.2	20
1989	9	2	0	1.5	500
1989	9	0	0	0.2	50
1989	9	1	0	0.1	20
1989	9	0	0	0.4	23
1989	9	1	0	2	30
1989	9	1	0	0.5	23
1989	9	0	0	0.2	10
1989	9	0	0	0.2	20
1989	9	1	0	5	50
1989	9	0	0	0.2	10
1989	9	0	0	0.2	20
1989	9	0	0	0.3	20
1989	9	1	0	3	50
1989	9	1	0	14	40
1989	9	0	0	1	350
1989	9	0	0	0.2	50
1989	9	0	0	0.2	10
1989	9	0	0	0.2	10
1989	9	0	0	0.2	10
1989	9	1	0	0.2	23
1989	9	1	0	0.5	100
1989	9	1	0	0.2	10
1989	9	0	0	0.2	10
1989	9	0	0	0.2	10
1989	9	0	0	0.2	10
1989	9	0	0	0.2	10
1989	9	1	0	1.2	183
1989	9	1	0	0.7	150
1989	9	0	0	1.2	70
1989	9	0	0	0.2	40
1989	10	1	0	0.2	10
1989	10	1	0	3	33
1989	10	1	0	5	43
1989	10	2	2	10	100
1989	10	2	0	4	100
1989	10	2	0	4	100
1989	10	1	0	0.2	50
1989	10	2	0	16.5	200
1989	10	2	0	4	300
1989	10	1	0	0.5	300
1989	10	2	0	2	300
1989	10	1	0	24	60
1989	10	0	0	0.3	70
1989	10	2	2	2	300
1989	10	1	0	0.2	10
1989	10	1	0	12	20
1989	10	1	0	1	40
1989	10	0	0	0.2	10
1989	10	0	0	0.2	10
1989	10	0	0	0.2	10
1989	10	0	0	0.2	10
1989	10	0	0	0.2	10
1989	10	0	0	0.2	10
1989	10	2	0	3	80
1989	10	2	0	2	800
1989	10	0	0	0.1	10
1989	10	0	0	0.1	10
1989	10	0	0	0.1	10
1989	10	0	0	0.1	30
1989	10	0	0	0.1	30
1989	11	0	0	0.3	10
1989	11	0	0	0.5	17
1989	11	0	0	0.2	10
1989	11	1	0	1	40
1989	11	0	0	0.2	10
1989	11	0	0	0.3	10
1989	11	2	1	0.8	100
1989	11	0	0	0.5	20
1989	11	1	0	1	40
1989	11	0	0	0.2	10
1989	11	0	0	0.2	50
1989	11	1	0	4	73
1989	11	2	0	5	80
1989	11	2	0	0.7	267
1989	11	2	0	23	73
1989	11	1	0	0.5	20
1989	11	1	0	1	50
1989	11	1	0	0.2	200
1989	11	0	0	5	17
1989	11	4	21	18.5	880
1989	11	0	0	0.3	20
1989	11	2	0	4	300
1989	11	2	0	7	300
