DATE	OPEN	HIGH	LOW	CLOSE
1/30/76	968.8	986	966.1	975.3
2/2/76	975.3	976.5	962.1	971.4
2/3/76	971.4	979.7	960.8	972.6
2/4/76	972.6	981.7	966.9	976.6
2/5/76	976.6	980.7	962	964.8
2/6/76	964.8	965.6	948.8	954.9
2/9/76	954.9	967.2	948.4	957.2
2/10/76	957.2	971.7	953.1	968.8
2/11/76	968.8	980.2	965.8	971.9
2/12/76	971.9	978.1	963	966.8
2/13/76	966.8	969	953.6	958.4
2/17/76	958.4	963.5	946.6	950.6
2/18/76	950.6	965.7	946.2	960.1
2/19/76	961.7	979.9	961.7	975.8
2/20/76	977.8	996.9	977.8	987.8
2/23/76	987.8	993.4	977.3	985.3
2/24/76	985.3	1001.7	983	993.6
2/25/76	993.6	1002.8	983.4	994.6
2/26/76	994.6	1000.9	976	978.8
2/27/76	978.8	980.7	962.3	972.6
3/1/76	972.6	981.2	964.2	975.4
3/2/76	975.4	991.1	974.3	985.1
3/3/76	985.1	989	973	978.8
3/4/76	978.8	984.3	967.2	970.6
3/5/76	970.6	981	965.4	972.9
3/8/76	973.1	991.7	973.1	988.7
3/9/76	988.7	1005.7	987.9	993.7
3/10/76	993.7	1003.2	987.2	995.3
3/11/76	995.3	1008.4	992.8	1003.3
3/12/76	1003.3	1006.6	984.5	987.6
3/15/76	986.9	986.9	969.7	974.5
3/16/76	974.5	986.6	970.1	983.5
3/17/76	983.5	995.6	981	986
3/18/76	986	989	971.4	979.9
3/19/76	979.9	985.4	970.8	979.9
3/22/76	979.9	988.3	977.6	982.3
3/23/76	982.3	997	978.1	995.4
3/24/76	1001.7	1018	1001.7	1009.2
3/25/76	1009.2	1014.7	997.7	1002.1
3/26/76	1002.1	1009.7	997.6	1003.5
3/29/76	1003.5	1007.4	993.8	997.4
3/30/76	997.4	1000.3	985	992.1
3/31/76	992.1	1000.8	988.4	999.5
4/1/76	999.5	1003.3	987.7	994.1
4/2/76	994.1	996.5	982.1	991.6
4/5/76	993	1008.7	993	1004.1
4/6/76	1004.1	1015.4	998.9	1001.7
4/7/76	1001.7	1004.8	983.1	986.2
4/8/76	986.2	987.8	969	977.1
4/9/76	977.1	981.6	964.3	968.3
4/12/76	968.3	978.9	963	971.3
4/13/76	971.3	986	969.5	984.3
4/14/76	984.3	990.2	972.8	974.7
4/15/76	974.7	984.8	969.3	980.5
4/19/76	980.5	991.2	979.2	988.1
4/20/76	998.5	1008.2	998.5	1003.5
4/21/76	1003.5	1016.9	1000.3	1011
4/22/76	1011	1017.7	1003.7	1007.7
4/23/76	1007.7	1008.9	995.4	1000.7
4/26/76	1000.7	1005.2	991	1002.8
4/27/76	1002.8	1008.4	993.2	995.5
4/28/76	995.5	1002.4	987.1	1000.7
4/29/76	1000.7	1010.4	996.6	1002.1
4/30/76	1002.1	1007	993.3	996.9
5/3/76	995.8	995.8	981.7	990.3
5/4/76	990.3	998	982.2	993.7
5/5/76	993.7	997.1	982.5	986.5
5/6/76	986.5	995.4	981.5	989.5
5/7/76	989.5	999.5	985	996.2
5/10/76	996.2	1010.4	994.1	1007.5
5/11/76	1007.5	1015.8	1001.4	1006.6
5/12/76	1006.6	1012.5	999.5	1005.7
5/13/76	1005.7	1008.7	997.5	1001.1
5/14/76	1000.2	1000.2	988.7	992.6
5/17/76	992.6	993.5	982.1	987.6
5/18/76	987.6	994.8	984.4	989.5
5/19/76	989.5	996.1	984	988.9
5/20/76	988.9	1001.1	985.8	997.3
5/21/76	997.3	999	986.4	990.8
5/24/76	988.8	988.8	969	971.5
5/25/76	971.5	977	962	971.7
5/26/76	971.7	976.4	963.5	968.6
5/27/76	968.6	970.5	955.8	965.6
5/28/76	965.6	978.6	962.9	975.2
6/1/76	975.2	981.3	969.3	973.1
6/2/76	973.1	979.4	968.6	975.9
6/3/76	975.9	983.1	971	973.8
6/4/76	973.8	974	961.3	963.9
6/7/76	963.9	965.6	951.7	958.1
6/8/76	958.1	968.5	956.5	960
6/9/76	960	965.5	955	958.1
6/10/76	958.1	968	956.1	964.4
6/11/76	964.4	980.5	964	978.8
6/14/76	979.8	995.2	979.8	991.2
6/15/76	991.2	994.2	981.4	985.9
6/16/76	985.9	995.7	979.9	988.6
6/17/76	988.6	1007.9	988.4	1003.2
6/18/76	1003.2	1012.9	997	1001.9
6/21/76	1001.9	1011	997.5	1007.5
6/22/76	1007.5	1011.9	995.7	997.6
6/23/76	997.6	1002.1	987.2	996.6
6/24/76	996.6	1009.1	994.5	1003.8
6/25/76	1003.8	1008.4	995.6	999.8
6/28/76	999.8	1006.3	993.5	997.4
6/29/76	997.4	1004.5	992.5	1000.7
6/30/76	1000.7	1011.8	996	1002.8
7/1/76	1002.8	1009	990.3	994.8
7/2/76	994.8	1003.9	991	999.8
7/6/76	999.8	1003.9	989.2	991.8
7/7/76	991.8	994.4	982.6	991.2
7/8/76	991.2	998.9	987.2	992
7/9/76	992	1007.5	989.6	1003.1
7/12/76	1003.1	1015.7	998.9	1011.2
7/13/76	1011.2	1017.9	1001.6	1006.1
7/14/76	1006.1	1012.2	998	1005.2
7/15/76	1005.2	1006.8	993.2	997.5
7/16/76	997.3	997.3	985.4	993.2
7/19/76	993.2	999.1	986.1	990.8
7/20/76	990.8	994.4	983.1	988.3
7/21/76	988.3	996.8	984.2	989.4
7/22/76	989.4	996	983	991.1
7/23/76	991.1	997.7	985.4	990.9
7/26/76	990.9	997.2	985.9	991.5
7/27/76	991.5	995	981.9	984.1
7/28/76	984.1	984.9	974.7	981.3
7/29/76	981.3	985.7	974.2	979.3
7/30/76	979.3	988	974.7	984.6
8/2/76	984.6	989	977.4	982.3
8/3/76	982.3	993	978.7	990.3
8/4/76	990.3	998.7	986.4	992.3
8/5/76	992.3	995.8	983.3	986.7
8/6/76	986.7	989.9	978.7	986
8/9/76	986	987.5	979.1	983.5
8/10/76	983.5	995.7	981.1	993.4
8/11/76	993.4	1000	984.5	986.8
8/12/76	986.8	992.1	979.2	987.1
8/13/76	987.1	994.4	983.1	990.2
8/16/76	990.2	997.5	987	992.8
8/17/76	992.8	1002.4	990.4	999.3
8/18/76	999.3	1004.7	992.6	995
8/19/76	995	995.8	979.3	983.9
8/20/76	982.6	982.6	971	974.1
8/23/76	974.1	975.7	962.2	971.5
8/24/76	971.5	977.1	960.8	962.9
8/25/76	962.9	973.8	956.4	970.8
8/26/76	970.8	975.9	958.3	960.4
8/27/76	960.4	967.5	954.1	963.9
8/30/76	963.9	972.9	961.4	968.9
8/31/76	968.9	980	966.8	973.7
9/1/76	973.7	988	971.2	986
9/2/76	986	993.1	980.1	984.8
9/3/76	984.8	991.2	979.2	989.1
9/7/76	989.1	998.7	985.1	996.6
9/8/76	996.6	1001.4	987.9	992.9
9/9/76	992.9	993.4	983.1	986.9
9/10/76	986.9	991.9	981.1	988.4
9/13/76	988.4	994	980.3	983.3
9/14/76	983.3	984	973.6	978.6
9/15/76	978.6	984	971.2	979.3
9/16/76	979.3	989.4	974.8	988
9/17/76	988	1000.5	986.6	995.1
9/20/76	995.1	1002.7	990.7	994.5
9/21/76	994.5	1016.5	993.6	1014.8
9/22/76	1014.8	1026.3	1009.6	1014.1
9/23/76	1014.1	1019.8	1005.3	1010.8
9/24/76	1010.8	1014.1	1001.8	1009.3
9/27/76	1009.3	1016.5	1004.4	1013.1
9/28/76	1013.1	1014.4	992.1	994.9
9/29/76	994.9	1001.3	985.5	991.2
9/30/76	991.2	995.8	983.8	990.2
10/1/76	990.2	995.6	974.4	979.9
10/4/76	979.9	983.2	971.8	978
10/5/76	978	980	960.7	966.8
10/6/76	966.8	968.3	949.9	959.7
10/7/76	959.7	968.5	951.7	965.1
10/8/76	965.1	969.3	949.7	952.4
10/11/76	948.9	948.9	934.3	940.8
10/12/76	940.8	946.3	928.3	932.4
10/13/76	932.4	950.4	932	948.3
10/14/76	947.6	947.6	931	935.9
10/15/76	935.9	942.7	928.3	937
10/18/76	937	950.1	936.6	946.6
10/19/76	946.6	953.9	938.7	950
10/20/76	950	958.9	944.4	954.9
10/21/76	954.9	960.8	942.7	944.9
10/22/76	944.9	946.6	932.3	938.8
10/25/76	938.8	942.7	932.5	938
10/26/76	938	951.6	937.2	948.1
10/27/76	948.1	959.8	944.6	956.1
10/28/76	956.1	962.4	948.7	952.6
10/29/76	952.6	966.3	947.5	964.9
11/1/76	964.9	972	957.6	966.1
11/3/76	960.4	960.4	944.7	956.5
11/4/76	956.5	967.8	951.3	960.4
11/5/76	960.4	962.9	940.2	943.1
11/8/76	941.4	941.4	928.9	933.7
11/9/76	933.7	939.3	924.5	930.8
11/10/76	930.8	936.9	917.9	924
11/11/76	924	932.9	918	931.4
11/12/76	931.4	933.9	920.2	927.7
11/15/76	927.7	937.3	921.6	935.4
11/16/76	935.4	946.7	931.8	935.3
11/17/76	935.3	943.9	930.4	938.1
11/18/76	938.1	953.5	935.5	950.1
11/19/76	950.1	957.9	942.5	948.8
11/22/76	948.8	959.9	945.8	955.9
11/23/76	955.9	958.9	946	949.3
11/24/76	949.3	956.2	941.7	951
11/26/76	951	959.3	948	956.6
11/29/76	956.6	959.9	947.1	950.1
11/30/76	950.1	952.1	941.4	947.2
12/1/76	947.2	954.1	942.2	949.4
12/2/76	949.4	956.6	944.1	946.6
12/3/76	946.6	956.3	943.1	950.6
12/6/76	950.6	966.6	948.7	961.8
12/7/76	961.8	968.7	957	960.7
12/8/76	960.7	966	953.5	963.3
12/9/76	963.3	976.3	962.4	970.7
12/10/76	970.7	978.3	965.6	973.2
12/13/76	973.2	980.1	967.5	974.2
12/14/76	974.2	983.1	966.9	980.6
12/15/76	980.6	989.1	974.8	983.8
12/16/76	983.8	988.2	973.9	981.3
12/17/76	981.3	990.5	976.2	979.1
12/20/76	979.1	982	969	972.4
12/21/76	972.4	981.1	966.2	978.4
12/22/76	978.4	993.4	977.7	984.5
12/23/76	984.5	991.6	978.5	985.6
12/27/76	985.6	997.9	982.7	996.1
12/28/76	996.1	1006.8	992.8	1000.1
12/29/76	1000.1	1003.5	990.9	994.9
12/30/76	994.9	1005.5	991.7	999.1
12/31/76	999.1	1006.3	997.3	1004.7
1/3/77	1004.7	1007.8	994.2	999.8
1/4/77	999.8	1002	985.7	987.9
1/5/77	987.9	990.7	974.1	978.1
1/6/77	978.1	989	974.1	979.9
1/7/77	979.9	987	975.4	983.1
1/10/77	983.1	990.7	979.3	986.9
1/11/77	986.9	991.1	972.2	976.7
1/12/77	976.2	976.2	962.5	968.3
1/13/77	968.3	979.6	966.5	976.2
1/14/77	976.2	979.2	967	972.2
1/17/77	972.2	973	961.1	967.3
1/18/77	967.3	970.1	958.5	962.4
1/19/77	962.4	972.2	959.7	968.7
1/20/77	968.7	973.8	954.7	959
1/21/77	959	967.4	953.9	962.4
1/24/77	962.4	968.8	956.9	963.6
1/25/77	963.6	973.6	959.4	965.9
1/26/77	965.9	968.3	953.1	958.5
1/27/77	958.5	963.9	950.5	954.5
1/28/77	954.5	961.9	949.4	957.5
1/31/77	957.5	958	944.9	954.4
2/1/77	954.4	962	950.1	958.4
2/2/77	958.4	963.8	950	952.8
2/3/77	952.8	955	942	947.1
2/4/77	947.1	955.7	941.9	947.9
2/7/77	947.9	954.7	941.8	946.3
2/8/77	946.3	952.8	938.7	942.2
2/9/77	942.2	945	928.3	933.8
2/10/77	933.8	943.6	930.6	937.9
2/11/77	937.9	940.9	926	931.5
2/14/77	931.5	939.9	926.1	938.3
2/15/77	938.3	948.4	937.1	944.3
2/16/77	944.3	957.3	941.2	948.3
2/17/77	948.3	950.7	939.6	943.7
2/18/77	943.7	944.7	935.1	940.2
2/22/77	940.2	946.1	933.8	939.9
2/23/77	939.9	943.8	934.6	938.3
2/24/77	938.3	940.2	927.7	932.6
2/25/77	932.6	938.8	926.2	933.4
2/28/77	933.4	938.5	928.6	936.4
3/1/77	936.4	948.5	936.3	944.7
3/2/77	944.7	950	938.5	942.1
3/3/77	942.1	951.9	940.2	948.6
3/4/77	948.6	956.3	947.4	953.5
3/7/77	953.5	958.6	949.2	955.1
3/8/77	955.1	960.4	949.5	952
3/9/77	951	951	938.7	942.9
3/10/77	942.9	948.9	938	946.7
3/11/77	946.7	953	942.9	947.7
3/14/77	947.7	960.2	944.7	958.4
3/15/77	958.4	970.3	958.2	965
3/16/77	965	971.6	961.4	968
3/17/77	968	970.1	958.8	964.8
3/18/77	964.8	967.5	957	961
3/21/77	961	961.4	949.5	953.5
3/22/77	953.5	956	944.7	951
3/23/77	951	954.4	940.2	942.3
3/24/77	942.3	944.5	931.9	935.7
3/25/77	935.7	937.5	925.1	928.9
3/28/77	928.9	931.3	920.7	926.1
3/29/77	926.1	936.7	925.8	932
3/30/77	932	935.8	917.6	921.2
3/31/77	921.2	926.9	914.2	919.1
4/1/77	919.6	930.3	919.6	927.4
4/4/77	927.4	929.4	913.5	915.6
4/5/77	915.6	920.9	909.7	916.1
4/6/77	916.1	922.1	910.1	914.7
4/7/77	914.7	921.2	910.6	918.9
4/11/77	918.9	928.9	916.5	924.1
4/12/77	924.7	941	924.7	937.2
4/13/77	937.2	942.8	927.5	938.2
4/14/77	943.7	956.1	943.7	947
4/15/77	947	953.1	941.7	947.8
4/18/77	947.8	951.3	939.3	942.8
4/19/77	942.8	944.3	934.8	938.8
4/20/77	938.8	948.7	933.4	942.6
4/21/77	942.6	949.4	933.4	935.8
4/22/77	935.1	935.1	923.6	927.1
4/25/77	924	924	910.5	914.6
4/26/77	914.6	922.7	910.4	915.6
4/27/77	915.6	928.3	913.1	923.8
4/28/77	923.8	931.1	919.8	927.3
4/29/77	927.3	932	922.3	926.9
5/2/77	926.9	934	923	931.2
5/3/77	931.2	939.7	929.3	934.2
5/4/77	934.2	945	929.4	940.7
5/5/77	940.7	949.5	934.5	943.4
5/6/77	943.3	943.3	932.2	936.7
5/9/77	936.7	938.5	928.8	933.1
5/10/77	933.1	941.4	930.6	936.1
5/11/77	936.1	937.8	923.9	926.9
5/12/77	926.9	930	917.7	925.5
5/13/77	925.5	932.6	923.2	928.3
5/16/77	928.3	938.4	926.7	932.5
5/17/77	932.5	939.5	925.2	936.5
5/18/77	936.5	947.3	935.5	941.9
5/19/77	941.9	945.1	933.3	936.5
5/20/77	936.5	937.2	925.7	930.5
5/23/77	928.2	928.2	915	917.1
5/24/77	917.1	917.8	906.6	912.4
5/25/77	912.4	916.7	901.5	903.2
5/26/77	903.2	910.5	899.2	908.1
5/27/77	908.1	909.6	896.3	898.8
5/31/77	898.8	904.8	892.6	898.7
6/1/77	898.7	909.4	896.5	906.6
6/2/77	906.6	912.9	899.4	903.2
6/3/77	903.2	915.9	901	912.2
6/6/77	912.2	916.1	901	903
6/7/77	903	910.8	896.8	908.7
6/8/77	908.7	918.3	906.2	913
6/9/77	913	914.7	904.3	909.9
6/10/77	909.9	915.2	904.8	910.8
6/13/77	910.8	917.2	906.2	912.4
6/14/77	912.4	924.3	912.1	922.6
6/15/77	922.6	925	914.4	917.6
6/16/77	917.6	924.5	910.5	920.5
6/17/77	920.5	924.8	915.8	920.5
6/20/77	920.5	927	916.9	924.3
6/21/77	924.3	934.4	923.5	928.6
6/22/77	928.6	930.9	921.1	926.3
6/23/77	926.3	930.5	922.5	925.4
6/24/77	925.4	933.8	924	929.7
6/27/77	929.7	931.7	920.1	924.1
6/28/77	924.1	927	914	915.6
6/29/77	915.6	917.7	906.6	913.3
6/30/77	913.3	920.9	909.1	916.3
7/1/77	916.3	918.3	907.5	912.7
7/5/77	912.7	919	907.9	913.6
7/6/77	913.6	915.4	904.9	907.7
7/7/77	907.7	913.4	903.5	909.5
7/8/77	909.5	914.9	904.2	908
7/11/77	908	911	900.3	905.5
7/12/77	905.5	906.3	898.6	903.4
7/13/77	903.4	906.8	896.3	903
7/15/77	903	910.6	899.7	906
7/18/77	906	915	901.3	910.6
7/19/77	910.6	921.9	908.3	919.3
7/20/77	919.3	927.8	915.5	920.5
7/21/77	920.5	926.2	914.7	921.8
7/22/77	921.8	927.8	916.8	923.4
7/25/77	923.4	923.9	911.7	914.2
7/26/77	914.2	914.3	903	908.2
7/27/77	907.3	907.3	884.3	888.4
7/28/77	888.4	893.7	879.8	890
7/29/77	890	892.2	878.8	890.1
8/1/77	890.1	900	886.2	891.8
8/2/77	891.8	894	884.3	887.4
8/3/77	887.4	889	877.3	886
8/4/77	886	891.9	880.1	888.2
8/5/77	888.2	894.8	884.4	888.7
8/8/77	888.2	888.2	877.4	879.4
8/9/77	879.4	884.5	873.7	879.4
8/10/77	879.4	887.7	875.7	887
8/11/77	887	891.5	876	877.4
8/12/77	877.4	879.2	866.9	871.1
8/15/77	871.1	877.6	864.1	874.1
8/16/77	874.1	877.2	866	869.3
8/17/77	869.3	872.8	859.6	864.7
8/18/77	864.7	874	860.4	864.3
8/19/77	864.3	870.1	856.6	863.5
8/22/77	863.5	871.5	856.6	867.3
8/23/77	867.3	875.6	862.7	865.6
8/24/77	865.6	869.6	858.8	862.9
8/25/77	862.9	863.1	851.2	854.1
8/26/77	854.1	857.8	844.4	855.4
8/29/77	855.8	866.8	855.8	864.1
8/30/77	864.1	867.6	855.5	858.9
8/31/77	858.9	862.9	850.9	861.5
9/1/77	861.5	869.8	858.7	864.9
9/2/77	864.9	873.8	862.4	872.3
9/6/77	872.3	877.4	866.8	873.3
9/7/77	873.3	879	869.8	876.4
9/8/77	876.4	879.8	866.3	869.2
9/9/77	865.5	865.5	853.2	857
9/12/77	857	860.7	847.7	854.4
9/13/77	854.4	859.6	848.5	854.6
9/14/77	854.6	861.5	850.5	858.7
9/15/77	858.7	866.2	855.5	860.8
9/16/77	860.8	865.4	853.5	856.8
9/19/77	856.8	857.4	848.2	851.5
9/20/77	851.5	855.2	846.7	851.8
9/21/77	851.8	856.3	838.8	841
9/22/77	841	844.3	833.2	839.4
9/23/77	839.4	844.8	834.8	839.1
9/26/77	839.1	844.2	831.5	841.7
9/27/77	841.7	845.6	832	835.9
9/28/77	835.9	841.6	830.3	834.7
9/29/77	834.7	843.6	832.6	840.1
9/30/77	840.1	848.8	839.1	847.1
10/3/77	847.1	853.6	842.1	852
10/4/77	852	855.6	839.6	842
10/5/77	842	843.7	832.4	837.3
10/6/77	837.3	845.2	835	842.1
10/7/77	842.1	846	836.1	840.4
10/10/77	840.4	844.3	834.5	840.3
10/11/77	840.3	841.4	830.5	832.3
10/12/77	830.7	830.7	818.6	824
10/13/77	824	824.7	811.4	818.2
10/14/77	818.2	826.7	814	821.6
10/17/77	821.6	824.9	813.8	820.3
10/18/77	820.3	826.8	815.8	820.5
10/19/77	820.5	823.2	809.1	812.2
10/20/77	812.2	819.7	804.7	814.8
10/21/77	814.8	815.8	804.6	808.3
10/24/77	808.3	810.9	800.9	802.3
10/25/77	802.3	805.4	792.8	801.5
10/26/77	801.5	816	795.6	813.4
10/27/77	813.4	825.7	809.4	818.6
10/28/77	818.6	826.5	814.5	822.7
10/31/77	822.7	824.9	813.9	818.4
11/1/77	816	816	804.4	806.9
11/2/77	806.9	809.5	797.7	800.9
11/3/77	800.9	805.9	794.5	802.7
11/4/77	802.7	814	802.4	809.9
11/7/77	809.9	820.2	808.6	816.4
11/8/77	816.4	821.3	810.8	816.3
11/9/77	816.3	821.3	810.2	818.4
11/10/77	818.4	836.1	814.1	832.6
11/11/77	837.7	850.1	837.7	845.9
11/14/77	845.9	849	834.5	838.4
11/15/77	838.4	846.9	831.9	842.8
11/16/77	842.8	846.2	834	837.1
11/17/77	837.1	838.9	827.5	831.9
11/18/77	831.9	840.3	829.2	835.8
11/21/77	835.8	840.2	829.2	836.1
11/22/77	836.1	846.2	834.6	842.5
11/23/77	842.5	847.1	836.3	843.3
11/25/77	843.3	847.6	838.7	844.4
11/28/77	844.4	846.7	836.7	839.6
11/29/77	839.5	839.5	824.2	827.3
11/30/77	827.3	831.8	821.3	829.7
12/1/77	829.7	832.8	823	825.7
12/2/77	825.7	830.6	819.3	824
12/5/77	824	826.8	818.8	821
12/6/77	819.9	819.9	804.2	806.9
12/7/77	806.9	812.5	802.1	807.4
12/8/77	807.4	815.5	804.1	806.9
12/9/77	806.9	819	806.7	815.2
12/12/77	815.2	820.5	811.8	815.8
12/13/77	815.8	818.6	809.9	815.2
12/14/77	815.2	823.6	811.4	822.7
12/15/77	822.7	825.1	815.2	817.9
12/16/77	817.9	821.6	812.4	815.3
12/19/77	815.3	817.3	806.1	808
12/20/77	808	810.5	800.4	806.2
12/21/77	806.2	817.8	805.4	813.9
12/22/77	815.3	825.6	815.3	821.8
12/23/77	822.2	832.6	822.2	829.9
12/27/77	829.9	833.8	823.5	829.7
12/28/77	829.7	833.3	822.8	829.7
12/29/77	829.7	834.4	823.6	830.4
12/30/77	830.4	835.2	825.8	831.2
1/3/78	830.5	830.5	815.1	817.7
1/4/78	817.5	817.5	804.9	813.6
1/5/78	813.6	822.8	802.6	804.9
1/6/78	803.4	803.4	788.3	793.5
1/9/78	790.9	790.9	778.4	784.6
1/10/78	784.6	790.9	777.6	781.5
1/11/78	781.5	786	771.7	775.9
1/12/78	775.9	785	772.8	778.2
1/13/78	778.2	784	773.7	775.7
1/16/78	775.7	777.8	767.4	771.7
1/17/78	771.7	781.3	770.6	779
1/18/78	779	788.2	776.3	786.3
1/19/78	786.3	790	777	778.7
1/20/78	778.7	780.2	772.5	776.9
1/23/78	776.9	778	766.6	770.7
1/24/78	770.7	776.4	765.7	771.6
1/25/78	771.6	777.7	768	772.4
1/26/78	772.4	775.8	761	763.3
1/27/78	763.3	768.5	759.4	764.1
1/30/78	764.1	775	761.1	772.4
1/31/78	772.4	778.6	762.9	769.9
2/1/78	769.9	777.9	764.8	774.3
2/2/78	774.3	781.9	770.9	775.4
2/3/78	775.4	776.6	767	771
2/6/78	771	773	764.2	768.6
2/7/78	768.6	780.2	768.6	778.9
2/8/78	778.9	787.4	776.7	782.7
2/9/78	782.7	783	774.4	777.8
2/10/78	777.8	781	772.6	776
2/13/78	776	777.4	770.4	774.4
2/14/78	773.9	773.9	762.7	765.2
2/15/78	765.2	767.1	758.3	761.7
2/16/78	760.1	760.1	749.7	753.3
2/17/78	753.3	760	748.2	752.7
2/21/78	752.7	753.9	745.2	749.3
2/22/78	749.3	753.6	746.7	749.1
2/23/78	749.1	752.5	743	751
2/24/78	751	760.4	750.8	756.2
2/27/78	756.2	761.3	746.6	748.4
2/28/78	748.4	748.6	739.2	742.1
3/1/78	742.1	747.9	736.8	743.3
3/2/78	743.3	749.1	739.8	746.5
3/3/78	746.5	751.3	742.7	747.3
3/6/78	747	747	740.1	742.7
3/7/78	742.7	748.7	739.8	746.8
3/8/78	746.8	752.9	743.8	750.9
3/9/78	750.9	755.5	746.5	750
3/10/78	750.1	760.9	750.1	758.6
3/13/78	758.6	766.6	756.4	760
3/14/78	760	765	752.9	762.6
3/15/78	762.6	763.6	754.2	758.6
3/16/78	758.6	764	754.4	762.8
3/17/78	762.8	770.8	760.3	768.7
3/20/78	768.9	777.8	768.9	773.8
3/21/78	773.8	774.7	760.9	762.8
3/22/78	762.8	764.4	754.5	757.5
3/23/78	757.5	760.9	752.7	756.5
3/27/78	756.5	758.1	750.5	753.2
3/28/78	753.2	760.2	749.9	758.8
3/29/78	758.8	765.4	755.8	761.8
3/30/78	761.8	764	756.2	759.6
3/31/78	759.6	761.8	753.1	757.4
4/3/78	756.7	756.7	747.1	751
4/4/78	751	757.2	748.8	755.4
4/5/78	755.4	764.5	753.2	763.1
4/6/78	763.1	768.1	759.6	764
4/7/78	764	772	760.8	769.6
4/10/78	769.6	776.2	766.1	773.7
4/11/78	773.7	775.4	766.2	770.2
4/12/78	770.2	773	764.3	766.3
4/13/78	766.3	777.3	764.5	775.2
4/14/78	780.4	797.7	780.4	795.1
4/17/78	803.5	824.2	803.5	810.1
4/18/78	810.1	815	798.2	803.3
4/19/78	803.3	812.7	797.6	808
4/20/78	810.4	825.1	810.4	814.5
4/21/78	814.5	819	807.2	812.8
4/24/78	812.8	827.4	810.4	826.1
4/25/78	828.8	845.8	828.8	833.6
4/26/78	833.6	846.2	828.5	837
4/27/78	836.4	836.4	822.8	826.9
4/28/78	826.9	838.8	822.2	837.3
5/1/78	837.3	849.5	832.8	844.3
5/2/78	844.3	847.5	833.4	840.2
5/3/78	840.2	841.8	826.6	828.8
5/4/78	828.8	829.1	813.8	824.4
5/5/78	824.4	837.3	820.9	829.1
5/8/78	829.1	837.1	822.8	824.6
5/9/78	824.6	829.4	817.7	822.1
5/10/78	822.1	829.6	817.2	822.2
5/11/78	822.2	835.3	821.1	834.2
5/12/78	834.2	847.5	834.1	840.7
5/15/78	840.7	848.8	834.7	846.8
5/16/78	848.2	861.1	848.2	854.3
5/17/78	854.3	865.6	847.9	858.4
5/18/78	858.4	863.6	848.7	850.9
5/19/78	850.9	855.2	840.9	846.9
5/22/78	846.9	857.8	842.3	855.4
5/23/78	855.4	856.1	842.2	845.3
5/24/78	842.9	842.9	829.9	837.9
5/25/78	837.9	843	831	835.4
5/26/78	835.4	836.4	827.8	831.7
5/30/78	831.7	837.3	826.4	834.2
5/31/78	834.2	846.9	833	840.6
6/1/78	840.6	845.8	835.2	840.7
6/2/78	840.7	849.8	838.6	847.5
6/5/78	848.4	865.5	848.4	863.8
6/6/78	863.8	879.3	863.2	866.5
6/7/78	866.5	868.9	855.5	861.9
6/8/78	861.9	871.9	856.5	862.1
6/9/78	862.1	867.2	854.3	859.2
6/12/78	859.2	866.9	853.3	856.7
6/13/78	856.7	859.8	848.2	857
6/14/78	857	865.8	850.6	854.6
6/15/78	854.2	854.2	842.2	844.3
6/16/78	844.3	846.9	835	837
6/19/78	837	841	829.9	838.6
6/20/78	838.6	840.4	828.4	830
6/21/78	830	830.8	820.3	824.9
6/22/78	824.9	831.8	822.2	827.7
6/23/78	827.7	832.6	821.1	823
6/26/78	823	824.2	810	812.3
6/27/78	812.3	821	808	817.3
6/28/78	817.3	824.2	811.6	819.9
6/29/78	819.9	827.9	816.8	821.6
6/30/78	821.6	823.2	815.1	819
7/3/78	819	819	809.7	812.9
7/5/78	812.6	812.6	802.2	805.8
7/6/78	805.8	810.7	800.9	807.2
7/7/78	807.2	816.2	805.8	812.5
7/10/78	812.5	819.6	808.1	816.8
7/11/78	816.8	826.3	814.6	821.3
7/12/78	821.3	829.2	819.4	824.9
7/13/78	824.9	827.9	818.1	824.8
7/14/78	824.8	841.2	823	839.8
7/17/78	839.8	848.6	835.6	839.1
7/18/78	839.1	840	826.8	829
7/19/78	829	842.5	828.1	840.7
7/20/78	840.7	849.5	835.2	838.6
7/21/78	838.6	842	828.8	833.4
7/24/78	833.4	835.1	823.5	831.6
7/25/78	831.6	841.7	827.2	839.6
7/26/78	839.6	852.5	839.1	847.2
7/27/78	847.2	857.2	843	850.6
7/28/78	850.6	860.3	844.8	856.3
7/31/78	856.3	866.3	852.6	862.3
8/1/78	862.3	868.2	855.3	860.7
8/2/78	860.7	884.9	857.5	883.5
8/3/78	883.5	905.2	881.8	886.9
8/4/78	886.9	895.8	879.3	888.4
8/7/78	888.4	896.2	881.4	885.1
8/8/78	885.1	891.6	877.5	889.2
8/9/78	889.2	903.7	886.6	891.6
8/10/78	891.6	898.4	880.2	885.5
8/11/78	885.5	895.7	880.2	890.9
8/14/78	890.9	899.2	884.3	888.2
8/15/78	888.2	891.4	879.2	887.1
8/16/78	887.1	898.3	884.9	894.6
8/17/78	894.7	911.2	894.7	900.1
8/18/78	900.1	909.2	892.9	896.8
8/21/78	896.8	900.4	884.9	889
8/22/78	889	896.1	881.2	892.4
8/23/78	892.4	904.3	890.9	897
8/24/78	897	904.8	890.9	897.4
8/25/78	897.4	902.6	890.6	895.5
8/28/78	895.5	895.7	882.6	884.9
8/29/78	884.9	887.1	876	880.2
